u-g,g-r,r-i,i-z,class
0.40700000000000003,0.05900000000000105,0.2809999999999988,-0.019999999999999574,qso
0.26399999999999935,-0.11899999999999977,0.09399999999999764,-0.125,qso
0.4430000000000014,0.07000000000000028,-0.04200000000000159,-0.13100000000000023,wd
0.8881429999999995,0.3138100000000019,0.08180199999999971,0.03030099999999969,star
0.4499999999999993,-0.04199999999999804,-0.12300000000000111,-0.13299999999999912,wd
1.2368740000000003,0.572696999999998,0.21114900000000247,0.07348199999999849,star
0.3249999999999993,0.08699999999999974,-0.0259999999999998,0.11599999999999966,qso
1.2942199999999993,0.5446600000000004,0.1906630000000007,0.037921999999998235,star
0.13100000000000023,0.24200000000000088,0.04200000000000159,0.04199999999999804,qso
0.4099999999999966,-0.21499999999999986,-0.13599999999999923,-0.24200000000000088,wd
1.0988109999999978,0.4063950000000016,0.1414369999999998,0.03514099999999942,star
1.1344659999999998,0.4820670000000007,0.19677100000000003,0.07489200000000018,star
2.620796000000002,1.4030559999999994,0.7543869999999995,0.42993200000000087,star
-0.03599999999999781,-0.16000000000000014,-0.21600000000000108,-0.5539999999999985,wd
-0.0400000000000027,-0.3780000000000001,-0.23799999999999955,-0.27199999999999847,wd
1.1645090000000025,0.4404899999999987,0.17069200000000073,-0.004770000000000607,star
0.3960000000000008,-0.3680000000000021,-0.3960000000000008,0.593,wd
0.21300000000000097,0.0730000000000004,-0.1180000000000021,-0.15700000000000003,wd
-0.03500000000000014,-0.0329999999999977,0.2579999999999991,0.2049999999999983,qso
0.5030000000000001,-0.010000000000001563,-0.10699999999999932,-0.12300000000000111,wd
1.5678349999999988,0.6006800000000005,0.19851999999999848,0.061666000000000665,star
0.2190000000000012,-0.23499999999999943,-0.2289999999999992,-0.23000000000000043,wd
0.16300000000000026,-0.29799999999999827,-0.3420000000000023,-0.23600000000000065,wd
1.7968050000000027,0.7002409999999983,0.2611120000000007,0.10839999999999961,star
2.112023999999998,0.9453720000000008,0.2523099999999996,0.205349,star
0.6429999999999971,0.21799999999999997,0.14500000000000313,-0.08000000000000185,wd
0.3869999999999969,-0.2069999999999972,-0.24099999999999966,-0.18400000000000105,wd
1.3418460000000003,0.4705699999999986,0.16457800000000056,0.045868999999999716,star
0.2789999999999999,-0.3260000000000005,-0.277000000000001,-0.3069999999999986,wd
0.30100000000000193,0.134999999999998,0.2870000000000026,0.1529999999999987,qso
1.392001999999998,0.5157340000000019,0.2651059999999994,0.14681500000000014,star
1.1797180000000012,0.41654399999999825,0.1787280000000031,0.022014999999999674,star
0.1620000000000026,0.134999999999998,0.03900000000000148,0.23799999999999955,qso
0.08399999999999963,0.36299999999999955,-0.0589999999999975,-0.01699999999999946,qso
0.2579999999999991,-0.1999999999999993,-0.21399999999999864,-0.2220000000000013,wd
0.21399999999999864,-0.27199999999999847,-0.23900000000000077,-0.03300000000000125,wd
1.2933829999999986,0.43962099999999893,0.15817400000000248,0.06628199999999751,star
0.3710000000000022,0.1059999999999981,-0.0779999999999994,-0.16199999999999903,wd
1.8338300000000025,0.7167169999999992,0.2754110000000001,0.11634699999999931,star
-0.06400000000000006,-0.34299999999999997,-0.1999999999999993,-0.26000000000000156,wd
0.40600000000000236,0.11399999999999721,0.2610000000000028,-0.0940000000000012,qso
0.31299999999999883,0.40400000000000347,0.14299999999999713,0.03200000000000003,qso
0.011999999999996902,0.22900000000000276,0.6600000000000001,0.5209999999999972,wd
1.3704609999999988,0.44571000000000005,0.14466300000000132,0.03165199999999935,star
0.3349999999999973,-0.13700000000000045,-0.4339999999999975,0.0519999999999996,wd
0.3000000000000007,0.04800000000000182,0.0470000000000006,0.09799999999999898,qso
0.16499999999999915,0.06700000000000017,0.23600000000000065,0.00999999999999801,qso
0.028000000000002245,-0.0030000000000001137,0.23000000000000043,0.06899999999999906,qso
0.2699999999999996,0.03300000000000125,0.11199999999999832,0.15900000000000247,qso
0.2859999999999978,0.11899999999999977,-0.23900000000000077,0.13600000000000279,wd
0.16999999999999815,0.10800000000000054,0.2759999999999998,0.09299999999999997,qso
0.15199999999999747,0.0519999999999996,0.1910000000000025,0.00999999999999801,qso
0.23799999999999955,0.16300000000000026,-0.11499999999999844,0.0990000000000002,qso
1.9793480000000017,0.7595780000000012,0.29232399999999714,0.14852800000000244,star
-0.006999999999997897,-0.46300000000000097,-0.2680000000000007,0.06299999999999883,wd
0.2530000000000001,0.1509999999999998,0.25400000000000134,0.0470000000000006,qso
0.33800000000000097,0.10200000000000031,-0.036999999999999034,-0.060000000000002274,wd
-0.04499999999999815,0.3520000000000003,-0.012000000000000455,-0.10900000000000176,qso
0.39899999999999736,-0.17099999999999937,-0.21499999999999986,-0.23999999999999844,wd
0.4039999999999999,0.10999999999999943,-0.019999999999999574,0.047999999999998266,wd
0.15899999999999892,0.3359999999999985,0.0020000000000024443,-0.06900000000000261,qso
2.1419539999999984,0.817140000000002,0.26848899999999887,0.09688700000000061,star
0.9206490000000009,0.2626570000000008,0.09507899999999836,0.04280900000000187,star
0.12900000000000134,-0.07900000000000063,0.01899999999999835,0.11500000000000199,qso
0.31400000000000006,0.28999999999999915,0.45200000000000173,0.10899999999999821,qso
1.7982760000000013,0.8036619999999992,0.259976,0.13759800000000055,star
1.1799880000000016,0.4522939999999984,0.18185800000000185,0.13860700000000037,star
